Timestamp(ms),GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ
16947,0.09,0.03,-0.03,1.32,0.06,9.71
16952,0.11,0.06,-0.03,1.31,0.07,9.69
16957,0.12,0.08,-0.03,1.30,0.08,9.68
16962,0.14,0.08,-0.02,1.29,0.12,9.64
16967,0.15,0.08,-0.02,1.29,0.17,9.67
16972,0.16,0.08,-0.01,1.23,0.17,9.78
16977,0.16,0.06,-0.01,1.20,0.17,9.92
16982,0.15,0.02,-0.02,1.17,0.14,9.98
16987,0.14,-0.01,-0.02,1.16,0.13,10.02
16992,0.13,-0.04,-0.02,1.15,0.11,10.06
16997,0.12,-0.06,-0.02,1.16,0.15,10.02
17002,0.12,-0.07,-0.03,1.17,0.18,9.96
17007,0.12,-0.07,-0.02,1.24,0.16,9.93
17012,0.12,-0.06,-0.02,1.23,0.11,9.97
17017,0.12,-0.05,-0.02,1.26,0.09,9.93
17022,0.11,-0.03,-0.02,1.28,0.16,9.91
17027,0.10,-0.00,-0.03,1.26,0.20,9.90
17033,0.10,0.03,-0.03,1.27,0.23,9.86
17038,0.10,0.07,-0.03,1.35,0.19,9.78
17043,0.11,0.12,-0.02,1.35,0.16,9.76
17048,0.11,0.16,-0.02,1.34,0.18,9.81
17053,0.11,0.19,-0.02,1.33,0.17,9.88
17058,0.10,0.21,-0.02,1.26,0.19,9.92
17063,0.08,0.22,-0.02,1.25,0.19,9.94
17068,0.07,0.23,-0.01,1.20,0.23,9.95
17073,0.06,0.24,-0.01,1.20,0.24,9.94
17078,0.06,0.24,-0.01,1.17,0.22,9.95
17083,0.05,0.25,-0.01,1.16,0.21,9.86
17088,0.06,0.27,-0.01,1.12,0.20,9.81
17093,0.07,0.32,-0.01,1.11,0.22,9.78
17098,0.08,0.37,-0.01,1.11,0.22,9.71
17103,0.09,0.43,-0.02,1.09,0.24,9.72
17108,0.11,0.49,-0.02,1.13,0.21,9.71
17113,0.12,0.53,-0.02,1.12,0.18,9.73
17118,0.13,0.57,-0.01,1.05,0.20,9.78
17123,0.12,0.59,-0.01,0.98,0.25,9.85
17128,0.12,0.61,-0.01,0.96,0.26,9.94
17133,0.11,0.63,-0.01,0.91,0.28,9.94
17138,0.10,0.64,-0.01,0.85,0.31,9.93
17143,0.10,0.66,-0.02,0.79,0.30,9.92
17149,0.09,0.68,-0.02,0.78,0.28,9.93
17154,0.08,0.70,-0.02,0.74,0.27,9.93
17159,0.07,0.73,-0.02,0.69,0.30,9.93
17164,0.06,0.75,-0.03,0.77,0.32,9.98
17169,0.04,0.78,-0.03,0.89,0.31,9.97
17174,0.03,0.81,-0.04,0.95,0.27,9.82
17179,0.03,0.84,-0.04,0.99,0.32,9.68
17184,0.03,0.86,-0.05,1.04,0.39,9.52
17189,0.03,0.87,-0.05,1.04,0.37,9.43
17194,0.03,0.86,-0.05,0.89,0.38,9.36
17199,0.04,0.84,-0.06,0.74,0.40,9.26
17204,0.06,0.81,-0.07,0.61,0.36,9.23
17209,0.07,0.79,-0.07,0.50,0.29,9.28
17214,0.08,0.76,-0.08,0.40,0.24,9.34
17219,0.09,0.73,-0.08,0.30,0.20,9.42
17224,0.10,0.69,-0.07,0.22,0.21,9.52
17229,0.10,0.63,-0.07,0.15,0.18,9.61
17234,0.10,0.57,-0.06,0.08,0.15,9.62
17239,0.11,0.48,-0.04,0.06,0.21,9.69
17244,0.10,0.39,-0.03,0.05,0.20,9.73
17249,0.09,0.30,-0.01,-0.04,0.25,9.70
17254,0.09,0.21,-0.00,-0.01,0.24,9.75
17259,0.09,0.12,0.01,-0.01,0.27,9.72
17265,0.09,0.05,0.01,-0.01,0.34,9.69
17270,0.10,-0.01,0.01,0.02,0.43,9.68
17275,0.11,-0.03,0.01,0.07,0.46,9.67
17280,0.13,-0.03,0.00,0.10,0.46,9.70
17285,0.14,-0.02,-0.00,0.16,0.43,9.76
17290,0.16,-0.01,0.00,0.18,0.41,9.80
17295,0.17,0.00,-0.00,0.15,0.42,9.88
17300,0.17,0.00,0.00,0.19,0.44,9.87
17305,0.18,-0.01,-0.00,0.07,0.51,9.85
17310,0.18,-0.03,-0.01,0.13,0.51,9.99
17315,0.18,-0.05,-0.00,0.20,0.40,10.04
17320,0.18,-0.07,0.00,0.19,0.42,10.02
17325,0.17,-0.10,0.00,0.20,0.45,10.05
17330,0.17,-0.12,-0.00,0.24,0.42,10.12
17335,0.16,-0.14,0.00,0.22,0.44,10.15
17340,0.16,-0.16,0.00,0.22,0.48,10.17
17345,0.15,-0.17,0.00,0.20,0.51,10.21
17350,0.15,-0.17,-0.01,0.24,0.54,10.20
17355,0.15,-0.15,-0.01,0.26,0.55,10.22
17360,0.15,-0.14,-0.01,0.27,0.51,10.23
17365,0.16,-0.13,-0.01,0.24,0.49,10.26
17370,0.16,-0.11,-0.01,0.25,0.45,10.37
17375,0.16,-0.11,-0.01,0.20,0.45,10.36
17381,0.15,-0.10,-0.00,0.15,0.50,10.41
17386,0.15,-0.09,-0.01,0.13,0.53,10.49
17391,0.14,-0.09,-0.01,0.13,0.54,10.55
17396,0.14,-0.08,-0.01,0.13,0.54,10.56
17401,0.13,-0.06,-0.01,0.14,0.55,10.54
17406,0.13,-0.03,-0.01,0.20,0.50,10.54
17411,0.13,-0.01,-0.00,0.20,0.47,10.54
17416,0.14,0.01,0.00,0.23,0.46,10.43
17421,0.15,0.02,0.01,0.22,0.55,10.39
17426,0.15,0.03,0.00,0.18,0.55,10.41
17431,0.15,0.03,0.00,0.19,0.51,10.37
17436,0.16,0.02,0.01,0.21,0.49,10.37
17441,0.16,0.02,0.00,0.21,0.52,10.37
17446,0.17,0.02,-0.00,0.23,0.56,10.38
17451,0.17,0.02,-0.01,0.25,0.55,10.36
17456,0.18,0.02,-0.01,0.24,0.56,10.34
17461,0.20,0.03,-0.01,0.22,0.59,10.29
17466,0.21,0.03,-0.01,0.16,0.58,10.26
17471,0.22,0.03,-0.01,0.23,0.64,10.24
17476,0.23,0.04,-0.01,0.28,0.63,10.19
17481,0.24,0.04,-0.01,0.14,0.67,10.17
17486,0.26,0.04,-0.01,0.20,0.71,10.09
17492,0.28,0.06,-0.01,0.28,0.59,10.10
17497,0.31,0.07,-0.00,0.32,0.45,9.98
17502,0.34,0.09,0.01,0.24,0.50,9.93
17507,0.37,0.10,0.01,0.21,0.62,9.93
17512,0.40,0.11,0.01,0.21,0.67,9.95
17517,0.42,0.11,0.01,0.20,0.72,9.91
17522,0.44,0.11,0.01,0.20,0.72,9.87
17527,0.46,0.11,0.01,0.18,0.76,9.87
17532,0.48,0.12,0.00,0.17,0.79,9.75
17537,0.50,0.14,-0.00,0.18,0.78,9.69
17542,0.52,0.14,-0.01,0.18,0.78,9.62
17547,0.53,0.15,-0.03,0.15,0.87,9.59
17552,0.55,0.17,-0.04,0.21,0.88,9.57
17557,0.58,0.18,-0.05,0.16,0.91,9.52
17562,0.61,0.20,-0.06,0.13,0.94,9.48
17567,0.64,0.22,-0.08,0.14,0.94,9.51
17572,0.69,0.25,-0.08,0.16,0.84,9.48
17577,0.74,0.28,-0.09,0.16,0.81,9.40
17582,0.80,0.30,-0.09,0.07,0.88,9.46
17587,0.84,0.32,-0.09,-0.01,1.03,9.48
17592,0.88,0.33,-0.10,-0.06,1.14,9.52
17597,0.92,0.34,-0.10,-0.06,1.18,9.58
17602,0.94,0.33,-0.10,-0.06,1.20,9.59
17608,0.95,0.32,-0.10,-0.01,1.25,9.63
17613,0.96,0.29,-0.10,-0.03,1.32,9.68
17618,0.97,0.27,-0.09,-0.05,1.39,9.66
17623,0.97,0.26,-0.09,-0.06,1.45,9.66
17628,0.97,0.26,-0.08,-0.04,1.51,9.66
17633,0.98,0.25,-0.07,-0.02,1.56,9.70
17638,0.98,0.26,-0.07,-0.02,1.63,9.70
17643,0.98,0.26,-0.06,-0.04,1.64,9.56
17648,0.99,0.27,-0.06,-0.07,1.69,9.56
17653,0.98,0.30,-0.06,-0.14,1.83,9.60
17658,0.98,0.32,-0.06,-0.14,1.92,9.56
17663,0.98,0.35,-0.07,-0.12,1.89,9.62
17668,0.97,0.37,-0.07,-0.17,1.89,9.58
17673,0.96,0.39,-0.07,-0.11,1.91,9.64
17678,0.95,0.39,-0.06,-0.12,1.97,9.65
17683,0.92,0.38,-0.06,-0.11,1.98,9.81
17688,0.89,0.37,-0.05,-0.23,2.11,9.74
17693,0.86,0.36,-0.04,-0.29,2.10,9.77
17698,0.83,0.33,-0.03,-0.33,2.21,9.67
17703,0.80,0.31,-0.03,-0.31,2.26,9.67
17708,0.77,0.30,-0.02,-0.22,2.22,9.77
17713,0.74,0.30,-0.01,-0.20,2.30,9.70
17718,0.72,0.28,0.00,-0.13,2.32,9.68
17724,0.69,0.25,0.02,-0.09,2.41,9.64
17729,0.65,0.22,0.03,-0.13,2.53,9.63
17734,0.61,0.18,0.04,-0.18,2.61,9.57
17739,0.58,0.14,0.04,-0.25,2.63,9.47
17744,0.54,0.09,0.04,-0.26,2.70,9.49
17749,0.49,0.05,0.04,-0.12,2.68,9.58
17754,0.45,0.01,0.05,-0.14,2.68,9.56
17759,0.42,-0.03,0.05,-0.20,2.68,9.57
17764,0.38,-0.06,0.06,-0.25,2.73,9.56
17769,0.35,-0.09,0.06,-0.28,2.72,9.58
17774,0.32,-0.12,0.07,-0.33,2.72,9.54
17779,0.29,-0.13,0.07,-0.40,2.73,9.51
17784,0.27,-0.13,0.07,-0.45,2.71,9.58
17789,0.24,-0.12,0.06,-0.50,2.68,9.68
17794,0.21,-0.11,0.06,-0.50,2.68,9.72
17799,0.19,-0.09,0.05,-0.49,2.68,9.77
17804,0.16,-0.08,0.05,-0.51,2.71,9.76
17809,0.13,-0.08,0.05,-0.55,2.75,9.82
17814,0.10,-0.09,0.05,-0.58,2.79,9.89
17819,0.06,-0.10,0.04,-0.56,2.84,9.92
17824,0.02,-0.11,0.04,-0.47,2.86,9.96
17829,-0.02,-0.12,0.03,-0.44,2.86,9.99
17834,-0.06,-0.14,0.03,-0.46,2.80,10.00
17840,-0.10,-0.16,0.02,-0.43,2.77,9.99
17845,-0.13,-0.17,0.01,-0.44,2.76,10.00
17850,-0.16,-0.17,0.01,-0.47,2.72,10.04
17855,-0.20,-0.18,0.01,-0.47,2.67,10.08
17860,-0.23,-0.18,0.01,-0.51,2.70,10.11
17865,-0.27,-0.19,0.01,-0.54,2.72,10.14
17870,-0.30,-0.19,0.01,-0.51,2.62,10.13
17875,-0.32,-0.20,0.02,-0.49,2.54,10.13
17880,-0.35,-0.20,0.03,-0.46,2.47,10.13
17885,-0.37,-0.21,0.04,-0.42,2.47,10.17
17890,-0.40,-0.21,0.04,-0.43,2.44,10.21
17895,-0.42,-0.20,0.05,-0.39,2.47,10.24
17900,-0.44,-0.19,0.05,-0.32,2.50,10.17
17905,-0.46,-0.17,0.05,-0.27,2.48,10.14
17910,-0.48,-0.15,0.05,-0.19,2.42,10.11
17915,-0.51,-0.14,0.05,-0.09,2.35,10.06
17920,-0.53,-0.14,0.06,-0.07,2.36,10.00
17925,-0.55,-0.14,0.06,-0.06,2.33,9.95
17930,-0.58,-0.14,0.06,-0.04,2.29,9.95
17935,-0.60,-0.15,0.05,-0.03,2.29,9.92
17940,-0.62,-0.16,0.05,-0.03,2.29,9.92
17945,-0.65,-0.18,0.04,0.00,2.28,9.96
17951,-0.68,-0.19,0.04,0.08,2.19,10.02
17956,-0.71,-0.20,0.05,0.02,2.18,10.05
17961,-0.73,-0.19,0.05,-0.04,2.20,10.02
17966,-0.75,-0.18,0.05,-0.06,2.08,9.99
17971,-0.76,-0.15,0.04,-0.09,1.99,9.93
17976,-0.76,-0.11,0.03,-0.08,1.91,9.90
17981,-0.75,-0.08,0.04,-0.01,1.91,9.83
17986,-0.75,-0.05,0.04,-0.05,1.88,9.79
17991,-0.74,-0.04,0.04,-0.05,1.79,9.78
17996,-0.74,-0.04,0.04,-0.10,1.82,9.78
18001,-0.73,-0.04,0.05,-0.09,1.74,9.75
18006,-0.73,-0.05,0.05,-0.08,1.66,9.75
18011,-0.72,-0.05,0.06,-0.11,1.66,9.72
18016,-0.72,-0.06,0.06,-0.06,1.61,9.76
18021,-0.72,-0.07,0.06,-0.05,1.51,9.76
18026,-0.72,-0.09,0.06,-0.01,1.48,9.78
18031,-0.72,-0.11,0.06,-0.03,1.47,9.80
18036,-0.72,-0.13,0.06,0.04,1.46,9.77
18041,-0.72,-0.13,0.06,0.04,1.44,9.68
18046,-0.70,-0.12,0.06,0.02,1.45,9.63
18051,-0.68,-0.11,0.05,0.08,1.39,9.69
18056,-0.66,-0.10,0.04,0.10,1.35,9.62
18061,-0.63,-0.09,0.04,0.06,1.38,9.51
18067,-0.61,-0.08,0.03,0.02,1.41,9.50
18072,-0.58,-0.07,0.02,-0.03,1.44,9.53
18077,-0.55,-0.07,0.01,0.08,1.40,9.55
18082,-0.54,-0.08,0.02,0.16,1.28,9.63
18087,-0.53,-0.09,0.03,0.14,1.23,9.67
18092,-0.52,-0.10,0.02,0.05,1.21,9.73
18097,-0.50,-0.11,0.00,0.09,1.23,9.72
18102,-0.49,-0.10,0.00,0.24,1.20,9.72
18107,-0.48,-0.09,0.00,0.20,1.20,9.67
18112,-0.46,-0.07,0.00,0.15,1.24,9.61
18117,-0.43,-0.06,-0.00,0.17,1.26,9.55
18122,-0.40,-0.06,-0.01,0.17,1.20,9.47
18127,-0.37,-0.06,-0.01,0.18,1.11,9.41
18132,-0.34,-0.07,-0.01,0.22,1.02,9.37
18137,-0.30,-0.07,-0.00,0.24,0.98,9.34
18142,-0.26,-0.09,0.00,0.22,0.97,9.35
18147,-0.23,-0.09,0.01,0.19,0.99,9.41
18152,-0.19,-0.09,0.01,0.16,1.00,9.46
18157,-0.16,-0.09,0.01,0.12,0.99,9.44
18162,-0.12,-0.08,0.01,0.09,0.97,9.44
18167,-0.10,-0.08,0.01,0.09,0.96,9.49
18172,-0.08,-0.08,0.01,0.09,0.94,9.53
18177,-0.06,-0.09,0.01,0.12,0.96,9.63
18183,-0.05,-0.08,0.01,0.12,0.98,9.71
18188,-0.04,-0.08,0.01,0.10,0.98,9.78
18193,-0.03,-0.08,0.01,0.09,0.95,9.88
18198,-0.03,-0.08,0.01,0.11,0.93,9.92
18203,-0.02,-0.08,0.02,0.15,0.91,9.98
18208,-0.02,-0.08,0.02,0.11,0.91,10.04
18213,-0.03,-0.08,0.02,0.06,0.91,10.10
18218,-0.04,-0.08,0.02,0.05,0.94,10.10
18223,-0.05,-0.08,0.02,0.11,0.95,10.00
18228,-0.05,-0.08,0.02,0.15,0.97,9.98
18233,-0.05,-0.07,0.02,0.18,0.97,9.95
18238,-0.05,-0.06,0.02,0.21,0.94,9.90
18243,-0.04,-0.06,0.02,0.20,0.92,9.87
18248,-0.04,-0.05,0.03,0.20,0.93,9.85
18253,-0.03,-0.04,0.03,0.15,0.93,9.87
18258,-0.03,-0.04,0.02,0.13,0.93,9.91
18263,-0.03,-0.05,0.02,0.16,0.91,9.92
18268,-0.04,-0.05,0.02,0.16,0.92,9.94
18273,-0.04,-0.06,0.02,0.14,0.91,9.98
18278,-0.05,-0.08,0.01,0.12,0.93,9.98
18283,-0.06,-0.09,0.01,0.13,0.94,9.99
18288,-0.06,-0.09,0.01,0.15,0.93,10.01
18294,-0.07,-0.09,0.01,0.16,0.89,10.02
18299,-0.07,-0.08,0.01,0.16,0.89,10.01
18304,-0.07,-0.08,0.01,0.17,0.86,10.02
18309,-0.07,-0.07,0.01,0.19,0.86,10.02
18314,-0.07,-0.07,0.02,0.17,0.85,10.03
18319,-0.07,-0.06,0.03,0.15,0.86,10.01
18324,-0.07,-0.06,0.03,0.10,0.89,10.00
18329,-0.07,-0.06,0.03,0.09,0.90,10.02
18334,-0.07,-0.05,0.03,0.08,0.87,10.03
18339,-0.08,-0.05,0.03,0.10,0.83,10.00
18344,-0.08,-0.04,0.03,0.11,0.82,9.96
18349,-0.08,-0.03,0.03,0.13,0.85,9.94
18354,-0.08,-0.02,0.02,0.17,0.88,9.91
18359,-0.08,-0.01,0.02,0.19,0.91,9.92
18364,-0.08,0.00,0.01,0.20,0.94,9.89
18369,-0.09,0.01,0.01,0.22,0.92,9.88
18374,-0.09,0.00,0.00,0.26,0.89,9.87
18379,-0.09,-0.00,0.01,0.32,0.86,9.84
18384,-0.09,-0.01,0.01,0.34,0.84,9.85
18389,-0.10,-0.01,0.01,0.32,0.85,9.89
18394,-0.11,-0.01,0.00,0.29,0.84,9.93
18399,-0.12,-0.01,-0.00,0.24,0.83,9.96
18404,-0.14,-0.01,-0.01,0.22,0.82,10.01
18410,-0.16,-0.01,-0.01,0.19,0.80,10.10
18415,-0.19,-0.01,-0.02,0.20,0.80,10.17
18420,-0.21,-0.00,-0.02,0.20,0.78,10.18
18425,-0.24,0.01,-0.02,0.20,0.76,10.15
18430,-0.25,0.02,-0.02,0.20,0.74,10.14
18435,-0.27,0.03,-0.02,0.16,0.72,10.11
18440,-0.28,0.03,-0.03,0.16,0.70,10.05
18445,-0.28,0.03,-0.03,0.17,0.69,10.00
18450,-0.28,0.03,-0.02,0.23,0.63,9.97
18455,-0.26,0.03,-0.02,0.24,0.60,9.97
18460,-0.25,0.03,-0.01,0.23,0.61,9.96
18465,-0.23,0.02,-0.00,0.23,0.63,9.95
18470,-0.22,0.03,0.00,0.21,0.65,9.97
18475,-0.20,0.03,0.01,0.22,0.67,9.97
18480,-0.19,0.04,0.01,0.23,0.68,9.96
18485,-0.18,0.05,0.01,0.22,0.64,9.96
18490,-0.16,0.07,0.01,0.23,0.61,9.95
18495,-0.15,0.09,0.01,0.24,0.60,9.98
18500,-0.13,0.11,0.01,0.24,0.56,9.97
18505,-0.12,0.12,0.01,0.23,0.58,9.94
18510,-0.10,0.13,0.01,0.22,0.56,9.93
18515,-0.08,0.14,0.01,0.19,0.57,9.92
18520,-0.07,0.14,0.01,0.14,0.56,9.87
18526,-0.05,0.16,0.01,0.11,0.54,9.87
18531,-0.02,0.18,0.01,0.10,0.51,9.87
18536,0.00,0.21,0.01,0.10,0.47,9.85
18541,0.03,0.24,0.01,0.10,0.46,9.81
18546,0.06,0.28,0.00,0.08,0.46,9.77
18551,0.09,0.31,-0.00,0.04,0.49,9.64
18556,0.13,0.34,-0.01,0.05,0.55,9.55
18561,0.18,0.39,-0.01,0.01,0.48,9.47
18566,0.23,0.44,-0.02,-0.07,0.43,9.51
18571,0.27,0.49,-0.03,-0.09,0.39,9.56
18576,0.31,0.54,-0.03,-0.14,0.40,9.43
18581,0.37,0.58,-0.03,-0.20,0.45,9.47
18586,0.41,0.62,-0.03,-0.24,0.46,9.58
18591,0.44,0.66,-0.02,-0.26,0.48,9.70
18596,0.46,0.71,-0.03,-0.35,0.52,9.84
18601,0.48,0.77,-0.04,-0.34,0.53,9.84
18606,0.50,0.83,-0.04,-0.22,0.57,9.92
18611,0.50,0.87,-0.04,-0.15,0.63,10.02
18616,0.49,0.89,-0.05,-0.11,0.86,10.17
18621,0.46,0.92,-0.09,0.28,0.90,10.19
18626,0.43,0.95,-0.08,0.48,0.86,10.17
18631,0.37,0.95,-0.05,0.27,0.81,10.21
18636,0.31,0.91,-0.04,-0.11,0.91,10.10
18642,0.26,0.86,-0.05,-0.16,1.02,10.04
18647,0.21,0.82,-0.04,-0.30,0.97,10.28
18652,0.17,0.81,-0.05,-0.66,1.05,10.26
18657,0.15,0.79,-0.06,-0.76,1.12,10.30
18662,0.13,0.80,-0.08,-0.76,1.09,10.24
18667,0.12,0.80,-0.07,-0.72,1.02,10.18
18672,0.12,0.81,-0.06,-0.76,1.01,10.19
18677,0.11,0.81,-0.05,-0.89,1.06,10.15
18682,0.10,0.81,-0.06,-1.01,1.13,10.03
18687,0.11,0.81,-0.06,-1.05,1.11,9.94
18692,0.11,0.82,-0.05,-1.01,0.97,9.91
18697,0.11,0.81,-0.04,-1.01,0.87,9.88
18702,0.11,0.80,-0.02,-1.08,0.85,9.81
18707,0.10,0.78,-0.01,-1.22,0.96,9.78
18712,0.11,0.76,-0.00,-1.25,0.99,9.75
18717,0.11,0.75,0.01,-1.22,0.92,9.70
18722,0.11,0.73,0.02,-1.23,0.90,9.71
18727,0.11,0.72,0.02,-1.31,0.94,9.79
18732,0.09,0.71,0.02,-1.33,0.96,9.85
18737,0.08,0.70,0.02,-1.36,0.97,9.90
18742,0.07,0.69,0.02,-1.38,0.99,9.90
18747,0.06,0.68,0.03,-1.37,0.98,9.93
18752,0.05,0.68,0.03,-1.40,1.05,9.90
18758,0.06,0.69,0.02,-1.46,1.15,9.95
18763,0.06,0.73,0.02,-1.44,1.13,9.90
18768,0.07,0.76,0.02,-1.34,0.97,9.92
18773,0.09,0.79,0.03,-1.35,0.91,9.82
18778,0.09,0.80,0.04,-1.53,0.95,9.88
18783,0.10,0.81,0.03,-1.59,0.91,9.64
18788,0.12,0.81,0.04,-1.58,0.87,9.58
18793,0.14,0.81,0.04,-1.61,0.90,9.52
18798,0.14,0.80,0.05,-1.62,0.90,9.41
18803,0.15,0.78,0.06,-1.57,0.93,9.38
18808,0.14,0.75,0.07,-1.57,0.99,9.39
18813,0.14,0.71,0.08,-1.60,1.08,9.32
18818,0.13,0.67,0.09,-1.54,1.14,9.41
18823,0.12,0.63,0.09,-1.61,1.14,9.47
18828,0.10,0.61,0.09,-1.74,1.17,9.51
18833,0.10,0.62,0.10,-1.73,1.13,9.58
18838,0.11,0.65,0.10,-1.72,1.10,9.66
18843,0.10,0.68,0.10,-1.74,1.14,9.79
18848,0.10,0.71,0.10,-1.79,1.15,10.01
18853,0.08,0.74,0.10,-1.92,1.21,10.29
18858,0.05,0.78,0.10,-2.06,1.28,10.41
18863,0.02,0.83,0.10,-2.10,1.28,10.41
18868,0.00,0.87,0.10,-2.13,1.24,10.38
18874,-0.03,0.89,0.09,-2.13,1.15,10.25
18879,-0.06,0.89,0.10,-2.16,1.09,10.05
18884,-0.08,0.86,0.10,-2.25,1.15,9.87
18889,-0.11,0.82,0.09,-2.29,1.14,9.72
18894,-0.12,0.76,0.09,-2.30,1.13,9.60
18899,-0.14,0.70,0.09,-2.34,1.10,9.42
18904,-0.15,0.65,0.08,-2.38,1.06,9.28
18909,-0.16,0.59,0.08,-2.41,1.03,9.21
18914,-0.16,0.53,0.07,-2.44,1.05,9.23
18919,-0.17,0.48,0.06,-2.45,1.05,9.18
18924,-0.17,0.43,0.05,-2.47,1.06,9.15
18929,-0.18,0.37,0.05,-2.54,1.10,9.20
18934,-0.19,0.30,0.04,-2.63,1.06,9.19
18939,-0.19,0.25,0.03,-2.63,0.99,9.14
18944,-0.18,0.20,0.01,-2.62,0.95,9.16
18949,-0.17,0.17,0.00,-2.62,0.98,9.28
18954,-0.17,0.13,-0.01,-2.64,1.00,9.38
18959,-0.17,0.10,-0.02,-2.66,1.01,9.47
18964,-0.18,0.07,-0.03,-2.66,1.04,9.59
18969,-0.20,0.04,-0.04,-2.65,1.08,9.74
18974,-0.22,0.01,-0.04,-2.60,1.06,9.78
18979,-0.23,-0.02,-0.03,-2.55,1.00,9.79
18985,-0.25,-0.05,-0.03,-2.58,0.98,9.78
18990,-0.26,-0.07,-0.03,-2.63,0.96,9.76
18995,-0.26,-0.08,-0.04,-2.62,0.93,9.79
19000,-0.26,-0.08,-0.04,-2.60,0.86,9.75
19005,-0.25,-0.07,-0.04,-2.61,0.80,9.73
19010,-0.24,-0.06,-0.05,-2.62,0.78,9.74
19015,-0.22,-0.05,-0.05,-2.65,0.78,9.72
19020,-0.21,-0.04,-0.05,-2.66,0.76,9.65
19025,-0.19,-0.03,-0.06,-2.64,0.72,9.59
19030,-0.17,-0.03,-0.05,-2.64,0.69,9.64
19035,-0.16,-0.04,-0.05,-2.63,0.70,9.63
19040,-0.15,-0.06,-0.05,-2.64,0.72,9.61
19045,-0.14,-0.08,-0.05,-2.63,0.74,9.62
19050,-0.14,-0.11,-0.05,-2.62,0.74,9.69
19055,-0.14,-0.14,-0.05,-2.60,0.75,9.74
19060,-0.15,-0.17,-0.04,-2.60,0.75,9.75
19065,-0.15,-0.21,-0.04,-2.60,0.76,9.76
19070,-0.16,-0.24,-0.04,-2.57,0.79,9.80
19075,-0.16,-0.28,-0.03,-2.54,0.77,9.82
19080,-0.16,-0.31,-0.02,-2.52,0.77,9.85
19085,-0.16,-0.34,-0.02,-2.48,0.74,9.90
19090,-0.17,-0.38,-0.01,-2.48,0.75,9.98
19095,-0.18,-0.41,-0.01,-2.47,0.72,9.97
19101,-0.19,-0.44,0.00,-2.43,0.67,9.93
19106,-0.19,-0.47,0.01,-2.45,0.66,9.95
19111,-0.20,-0.50,0.02,-2.44,0.69,9.97
19116,-0.20,-0.54,0.02,-2.38,0.68,9.95
19121,-0.20,-0.57,0.04,-2.36,0.65,9.90
19126,-0.20,-0.61,0.05,-2.34,0.63,9.87
19131,-0.19,-0.66,0.06,-2.32,0.60,9.85
19136,-0.19,-0.69,0.06,-2.27,0.53,9.74
19141,-0.17,-0.73,0.07,-2.18,0.49,9.71
19146,-0.16,-0.76,0.08,-2.15,0.47,9.70
19151,-0.15,-0.79,0.09,-2.08,0.46,9.67
19156,-0.14,-0.82,0.09,-1.99,0.42,9.66
19161,-0.14,-0.85,0.09,-2.00,0.41,9.64
19166,-0.12,-0.87,0.09,-1.94,0.44,9.60
19171,-0.11,-0.89,0.09,-1.89,0.44,9.65
19176,-0.10,-0.90,0.09,-1.77,0.41,9.60
19181,-0.08,-0.91,0.10,-1.81,0.41,9.59
19186,-0.07,-0.92,0.10,-1.81,0.49,9.57
19191,-0.05,-0.92,0.10,-1.68,0.52,9.59
19196,-0.04,-0.91,0.10,-1.63,0.50,9.58
19201,-0.02,-0.89,0.10,-1.63,0.49,9.47
19206,0.01,-0.86,0.09,-1.61,0.51,9.42
19211,0.03,-0.83,0.08,-1.54,0.49,9.37
19217,0.05,-0.79,0.08,-1.46,0.44,9.33
19222,0.07,-0.75,0.08,-1.42,0.41,9.30
19227,0.09,-0.72,0.07,-1.44,0.42,9.30
19232,0.10,-0.69,0.07,-1.38,0.45,9.33
19237,0.10,-0.67,0.06,-1.36,0.49,9.43
19242,0.09,-0.65,0.06,-1.34,0.49,9.49
19247,0.07,-0.63,0.06,-1.30,0.52,9.63
19252,0.04,-0.62,0.06,-1.27,0.58,9.80
19257,0.01,-0.61,0.06,-1.24,0.64,9.86
19262,-0.02,-0.59,0.05,-1.18,0.68,9.87
19267,-0.05,-0.59,0.05,-1.11,0.68,9.88
19272,-0.09,-0.59,0.05,-1.03,0.66,9.88
19277,-0.12,-0.60,0.05,-1.02,0.65,9.87
19282,-0.16,-0.60,0.05,-1.04,0.68,9.88
19287,-0.19,-0.60,0.04,-1.06,0.69,9.96
19292,-0.22,-0.58,0.03,-1.04,0.71,9.96
19297,-0.25,-0.55,0.03,-1.01,0.72,9.92
19302,-0.26,-0.51,0.02,-0.95,0.66,9.86
19307,-0.28,-0.47,0.01,-0.97,0.64,9.84
19312,-0.29,-0.43,0.01,-0.99,0.57,9.78
19317,-0.29,-0.41,0.00,-1.01,0.52,9.72
19322,-0.29,-0.38,-0.00,-1.04,0.49,9.65
19328,-0.29,-0.36,-0.01,-1.06,0.47,9.63
19333,-0.28,-0.35,-0.01,-1.07,0.45,9.61
19338,-0.27,-0.34,-0.00,-1.02,0.37,9.55
19343,-0.26,-0.34,0.00,-1.00,0.34,9.52
19348,-0.25,-0.34,0.00,-1.04,0.37,9.55
19353,-0.25,-0.33,0.00,-1.04,0.36,9.55
19358,-0.23,-0.32,0.00,-1.03,0.34,9.58
19363,-0.23,-0.31,-0.00,-1.00,0.33,9.64
19368,-0.23,-0.31,-0.00,-0.96,0.28,9.75
19373,-0.23,-0.30,-0.00,-1.02,0.31,9.89
